"","cortex astrocytes","Endothelial cells 1","Endothelial cells 3","ME astrocytes","Microglia","Mural cells","Neurons 1","Neurons 2","Neurons 3","Neurons 4","Neurons 5","Neurons 6","Neurons 12","Neurons 13","Oligodendrocytes 1","Oligodendrocytes 2","Oligodendrocytes 3","OPCs","PVMs 1","PVMs 2","Tanycytes 1","T cells"
"Itgam.1",0.0244549808193289,0.0812071224075571,0,0,12.4232228946254,0.0726004086286153,0.0342795513388671,0.0365655582392059,0.0699808374854776,0,0,0.0440200473218232,0.0181964020602468,0.012643825588344,0.0323582115141473,0.0395124838422307,0.0103288950127825,0.0187611368942445,2.7407404107162,1.77966370965314,0,0.298635236967061
"Sell.1",0.0219475684294748,0.0109926038766902,0,0,0.00314144918571115,0.00823952345752871,0.0103653137675939,0.00875181114058105,0.013860208327034,0,0,0.0152467435413794,0.00733751082282847,0,0.00111666889628223,0,0,0.0159591443078421,1.86905218768124,0,0,3.4127484119368
"Fshr",0.00719782588537948,0.00197433756039005,0,0,0.00108308132738548,0,0.00388825355124077,0.00395211058332609,0.0106126694047354,0,0,0.0025519568932458,0,0,0.000793922869758065,0.00199128414927861,0.00613694971506143,0.00653823601411764,0,0,0,0
"Lhcgr",0.007351609782725,0,0,0,0,0.0515108712194922,0.00216504302554599,0.00267502529782646,0.00497627560604817,0,0,0.0011439720907417,0,0,0.00116783220213213,0.00419754309407618,0,0.0117382464937858,0,0,0,0
"Tshr.1",0.00619912218630579,0.00542057630540468,0.064499484004128,0,0.011434840914085,0.0319607402537478,0.0104743251372026,0.0163985312804938,0.0334233789044486,0,0,0.00796927534638439,0.0309560676731296,0.00773497500442827,0.00685351553046589,0.00580026726580917,0,0.0278568768369449,0,0,0,0
"F11r.1",0.0148556864704785,3.3625060478301,2.91032878134569,0,8.21270592507023,0.648298604498122,0.0135854653847925,0.0181207962361959,0.092296483438766,0,0,0.0152525501578302,0.00413402167550245,0.00664560453070734,0.00852535150291851,0.00145612527103952,0.0127099569698786,0.00306424934164603,2.09215134445614,0.155595969375805,0,0
"Itga2",0.0027024206266509,0.00570698317260673,0,0,0,0,0.0139104510165456,0.00875270408611666,0.0202026839566228,0,0,0.0031382798619047,0.00308264066397614,0,0,0.0125967268822371,0,0.0101892648186825,0,0,0,0
"Itgb1.6",0.86031341641599,5.63571255614784,3.46412819977742,0,3.28924299178809,13.1043899905505,0.246699829447264,0.19887559935764,0.393101978036284,0.657851457140978,1.27032520325203,0.256887569156438,0.195524456970012,0.433993641616916,2.4906974389561,3.94937078396786,2.01953274841736,3.1844365969254,1.93518692590126,2.92327290934836,0,6.63112822012187
"Cntfr",3.72322656785418,0.0112082660444338,0,0,0.0311805515660282,0.00742698431988827,0.0667778290514673,0.21319793791773,0.184140827729469,0,0,0.0863962143374796,0.510835306186757,0.081675827225939,0.492474823457177,0.694512026790438,0.584346809221871,1.22249175350679,0,0,0,0.0453226976069616
"Crlf1",0.00203070034047614,0.0120609520643172,0,0,0,0.0800918664369935,0.00499665803250197,0.0042646676338676,0,0,0,0.00288956711536077,0.0349557511499771,0,0,0.0124340277376552,0.0203813763135797,0,0,0,0,0
"Il6st",0.8379862146536,1.93532466898912,1.7008830289745,1.15413468751803,2.24311697129812,2.08707670258569,0.254043219872814,0.240615021930133,0.235373814912313,0,0,0.240547997672632,0.343626817777229,0.213283313893629,0.736177857066219,0.881115604640498,0.951825893013398,1.41483554341384,0.236169401515888,0.795346532146505,0,0.608442325628201
"Lifr",0.739869211526978,1.02449491822219,0.872860725183543,0,0.643597941892487,0.596008821128181,0.302244716987458,0.510089704504854,0.361049623321798,0.845809016324114,0.742059958444642,0.132237532126678,0.140462464187082,0.307960919378228,0.602502719064916,0.364819858979553,0.616242590175114,1.03170784382375,0.279006156989103,2.07426022502629,0,0.0176323306414642
"Cntfr.1",3.72322656785418,0.0112082660444338,0,0,0.0311805515660282,0.00742698431988827,0.0667778290514673,0.21319793791773,0.184140827729469,0,0,0.0863962143374796,0.510835306186757,0.081675827225939,0.492474823457177,0.694512026790438,0.584346809221871,1.22249175350679,0,0,0,0.0453226976069616
"Il6ra",0.0182666830726928,0.894391875952654,0.441935592986038,1.02155480641536,5.25339946073793,0.169655681545509,0.0562820542668276,0.0474709729986867,0.0717764452495707,0,0,0.0703218069136256,0.0248463857248956,0.0546691646474781,0.0126514446619756,0.0257834048429144,0.00473632858753209,0.0191978692610712,1.33813655061206,2.45350337785267,0,1.79632337956641
"Il6st.1",0.8379862146536,1.93532466898912,1.7008830289745,1.15413468751803,2.24311697129812,2.08707670258569,0.254043219872814,0.240615021930133,0.235373814912313,0,0,0.240547997672632,0.343626817777229,0.213283313893629,0.736177857066219,0.881115604640498,0.951825893013398,1.41483554341384,0.236169401515888,0.795346532146505,0,0.608442325628201
"Lifr.1",0.739869211526978,1.02449491822219,0.872860725183543,0,0.643597941892487,0.596008821128181,0.302244716987458,0.510089704504854,0.361049623321798,0.845809016324114,0.742059958444642,0.132237532126678,0.140462464187082,0.307960919378228,0.602502719064916,0.364819858979553,0.616242590175114,1.03170784382375,0.279006156989103,2.07426022502629,0,0.0176323306414642
"Cntn1",0.774479458199798,0.0817519571631029,0,2.00531975806032,0.152955486477364,0.242166586853595,3.31348296001026,3.24724572667976,3.04072425843957,2.34946948978921,0.668924885234382,5.42132247268656,4.12614377573609,3.28647776893489,0.61116739848741,4.61152363051806,0.448177079341891,19.7064420836628,0.217801003853271,0.114923848067407,0,0.148075375154325
"Cntnap2",0.301193034126758,0.0512665206393249,0,0,0.083165872980176,0.0534758040275699,1.53655279544588,1.26562899090277,1.29302609459223,1.31570291428196,4.75540964985828,1.01183391193879,5.79848072014333,1.6110194092287,0.0656124230575872,0.0599896818739648,0.0294910962120993,0.199267978440722,0.0782032032032032,0.0704218548721615,0,0.0143287003868749
"Nrcam",2.65464792557831,0.0607449116660069,0,2.47567724352457,0.095952595593985,0.0728728200857876,2.67358098930795,2.8041686472673,2.53900831913918,1.31570291428196,0.276121051468964,2.05169111958885,1.41293026653177,2.25727937438612,0.0736915638647464,0.850895381672281,0.0405622935101671,1.72580860919765,0.288907770585123,0.103176597034813,0,0.266740858254254
"Ptprg",0.966115539016905,8.14293620159423,5.08281556886025,0,0.0558902567982857,1.30705020449611,0.521919906551349,0.566049967743182,0.563046983936951,0,1.84328197444625,0.600954243553191,0.947502371060149,0.444790344484752,0.0552157500927479,0.510066719606326,0.0231775631915945,3.63036907887795,0.0719497367201552,0.0648654608340792,0,0
"Ddr1",1.25052762091905,0.0352788491437682,0.0516811890807984,3.70180138910097,0.0187592718469926,0.529489040494377,0.340894068176447,0.384562716333022,0.444667001670116,1.31570291428196,0,0.21904312125249,0.22556876174608,0.366080244995877,7.99623402669113,11.5999746755696,4.92169326969102,2.25570177787699,0,0.0168757572996088,0,0.045583006655119
"Cd44",0.283374747320834,0.000533473601325575,0.0154489782045815,2.24265530387979,0.0587190776593088,0.064262997398944,0.0343486533799059,0.0188405400671002,0.0398202513629149,0,0,0.104415949204993,0.055405003663099,0.0399588565449048,0.0325447848325118,0.0308985156906317,0.011892443530501,0.0135859712914652,3.60315725067434,0,0,2.84867992855847
"Gpc1.1",0.16210689553151,0.00884900935340289,0,2.24265530387979,0.0111576857761553,0.0816473505410681,0.136020592832352,0.220038977641466,0.187748894806976,0.657851457140978,1.16777302783587,0.315225165634366,0.444918540817694,0.0829789004479062,0.131515390683657,0.436668266420568,0.175260189068408,0.682714631330505,0.0774185556794252,0.0102588302881705,0,0.0908760450745184
"Gpc4",0.183310796960804,0.0381101046163762,0,0,0.00588739878825558,0.477499430179207,0.0165817794399121,0.0412547497378286,0.010204072715269,0,0,0.0149154988884345,0.121289790733835,0,0.00180690014006444,0,0.0116859660962958,0.0849522791580639,0,0,0,0
"Itga5.5",0.00255392070381635,0.0343100246077128,0,0,0.116125398985732,0.0242557263388206,0.00422354166319694,0.0066568000708325,0,0,0,0.00419966087061749,0.00297046172857109,0,0.00369676965111023,0,0,0,0,0.0502872187364713,0,0
"Itgb1.7",0.86031341641599,5.63571255614784,3.46412819977742,0,3.28924299178809,13.1043899905505,0.246699829447264,0.19887559935764,0.393101978036284,0.657851457140978,1.27032520325203,0.256887569156438,0.195524456970012,0.433993641616916,2.4906974389561,3.94937078396786,2.01953274841736,3.1844365969254,1.93518692590126,2.92327290934836,0,6.63112822012187
"Kdr",0.0452892603323608,14.6972348398709,13.852745637445,0,0.162860775462371,0.169373302684773,0.0152395949890588,0.0236204268916145,0.0803651817568557,0,0,0.022805552693647,0.0301895394411511,0.0521238746433806,0.216874983278432,0.0263948208401433,0.242759011840967,0.00505913112458414,0.170087488158628,0.0627682683773635,0,0
"Cd36",0.00636203815959033,0.0119451883439247,0,0,0.0149930110094662,0,0.00797522258845872,0.0106633090900321,0.0290295664323266,0,0,0.00973150467451858,0.00777905008463607,0,0.00285048250117297,0.00632236923773032,0.00623596129214107,0,0.674489498250419,8.45373072931201,3.58595262181841,0
"Cd44.1",0.283374747320834,0.000533473601325575,0.0154489782045815,2.24265530387979,0.0587190776593088,0.064262997398944,0.0343486533799059,0.0188405400671002,0.0398202513629149,0,0,0.104415949204993,0.055405003663099,0.0399588565449048,0.0325447848325118,0.0308985156906317,0.011892443530501,0.0135859712914652,3.60315725067434,0,0,2.84867992855847
"Cd93.1",0.0375263737120894,6.69221934155899,4.48028169785195,0,0.00627687286194018,0.39222064671618,0.0196029374567662,0.0158935650830321,0.0491809249129419,0,0,0.0127382559423733,0.0523150000895754,0.0226272677781066,0.0167289223648879,0.0221408304439741,0.00795849622545509,0.00203841017052524,1.38361113519783,1.5648742888734,0,0.0453226976069616
"Ddr1.1",1.25052762091905,0.0352788491437682,0.0516811890807984,3.70180138910097,0.0187592718469926,0.529489040494377,0.340894068176447,0.384562716333022,0.444667001670116,1.31570291428196,0,0.21904312125249,0.22556876174608,0.366080244995877,7.99623402669113,11.5999746755696,4.92169326969102,2.25570177787699,0,0.0168757572996088,0,0.045583006655119
"Ddr2",0.125527225946393,0.156819430313451,0,0,0.0433637117362839,1.00622760088541,0.0181207945164784,0.0121772394920259,0.0372196805021891,0,0,0.0293348615310867,0.0441081830512734,0.022854831611733,0.00496847468232455,0.0135588578293752,0.0139664547568059,0.0776762329819715,0,0,0,0
"Itga11",0.0184873834672795,0.00302435471641475,0,0,0.00438706167770013,0.00695846768974698,0.0111183850997894,0.0174438210610311,0.00982274191547918,0,0,0.0231168303310489,0.00356624223629065,0.00642046742286932,0.008032323135145,0.006344193271351,0.00382488454585998,0.0353663844624149,0,0,0,0
"Itga2.1",0.0027024206266509,0.00570698317260673,0,0,0,0,0.0139104510165456,0.00875270408611666,0.0202026839566228,0,0,0.0031382798619047,0.00308264066397614,0,0,0.0125967268822371,0,0.0101892648186825,0,0,0,0
"Itga5.6",0.00255392070381635,0.0343100246077128,0,0,0.116125398985732,0.0242557263388206,0.00422354166319694,0.0066568000708325,0,0,0,0.00419966087061749,0.00297046172857109,0,0.00369676965111023,0,0,0,0,0.0502872187364713,0,0
"Itgb1.8",0.86031341641599,5.63571255614784,3.46412819977742,0,3.28924299178809,13.1043899905505,0.246699829447264,0.19887559935764,0.393101978036284,0.657851457140978,1.27032520325203,0.256887569156438,0.195524456970012,0.433993641616916,2.4906974389561,3.94937078396786,2.01953274841736,3.1844365969254,1.93518692590126,2.92327290934836,0,6.63112822012187
"Tmprss6",0.00130453443122951,0.00272931723400074,0,0,0,0,0.00284247495734991,0.00238359129601297,0,0,0,0.00772494284369145,0.00559860258879384,0.00955587174873409,0.00139485907947949,0.0171063954572201,0,0,0,0,0,0
"Cd36.1",0.00636203815959033,0.0119451883439247,0,0,0.0149930110094662,0,0.00797522258845872,0.0106633090900321,0.0290295664323266,0,0,0.00973150467451858,0.00777905008463607,0,0.00285048250117297,0.00632236923773032,0.00623596129214107,0,0.674489498250419,8.45373072931201,3.58595262181841,0
"Cd44.2",0.283374747320834,0.000533473601325575,0.0154489782045815,2.24265530387979,0.0587190776593088,0.064262997398944,0.0343486533799059,0.0188405400671002,0.0398202513629149,0,0,0.104415949204993,0.055405003663099,0.0399588565449048,0.0325447848325118,0.0308985156906317,0.011892443530501,0.0135859712914652,3.60315725067434,0,0,2.84867992855847
"Cd93.2",0.0375263737120894,6.69221934155899,4.48028169785195,0,0.00627687286194018,0.39222064671618,0.0196029374567662,0.0158935650830321,0.0491809249129419,0,0,0.0127382559423733,0.0523150000895754,0.0226272677781066,0.0167289223648879,0.0221408304439741,0.00795849622545509,0.00203841017052524,1.38361113519783,1.5648742888734,0,0.0453226976069616
"Itga2.2",0.0027024206266509,0.00570698317260673,0,0,0,0,0.0139104510165456,0.00875270408611666,0.0202026839566228,0,0,0.0031382798619047,0.00308264066397614,0,0,0.0125967268822371,0,0.0101892648186825,0,0,0,0
"Itga2b.1",0.0133762780203798,0.0989183855369768,0.0364052044880336,0,0.0310980324930432,0.0593464025443686,0.0387147485199842,0.0488978983011288,0.0998472416963226,0,0,0.0301104314208393,0.0611741701546774,0.0341556918045333,0.0140348258758743,0.0300009061265726,0.0103991948425313,0.0242850936890733,0,0,0,0.132030631106417
"Itgb3.3",0.0100212029388407,0.0511889208304085,0,0,0.40886592849015,0.0496928165099203,0.027861457523133,0.0156531498006805,0.0127537291386916,0,0,0.0302285775234947,0.0219501303742688,0.0607042923207098,0.0354523836750178,0.0195852497766044,0.0981121716178997,0.01533985514392,0.126147946311434,0.00512941514408527,0,0.124875124875125
"Ddr1.2",1.25052762091905,0.0352788491437682,0.0516811890807984,3.70180138910097,0.0187592718469926,0.529489040494377,0.340894068176447,0.384562716333022,0.444667001670116,1.31570291428196,0,0.21904312125249,0.22556876174608,0.366080244995877,7.99623402669113,11.5999746755696,4.92169326969102,2.25570177787699,0,0.0168757572996088,0,0.045583006655119
"Itga10",0.00939423880459777,0.0121073791816419,0,0,0,0.130818852381751,0.0203893512983328,0.0354298714114353,0.0351471684521229,0,0,0.0157919767957579,0,0.0135808581882694,0.00374055286958332,0.00595630149481162,0,0.00666012198679431,0,0,0,0
"Itga2.3",0.0027024206266509,0.00570698317260673,0,0,0,0,0.0139104510165456,0.00875270408611666,0.0202026839566228,0,0,0.0031382798619047,0.00308264066397614,0,0,0.0125967268822371,0,0.0101892648186825,0,0,0,0
"Itga2b.2",0.0133762780203798,0.0989183855369768,0.0364052044880336,0,0.0310980324930432,0.0593464025443686,0.0387147485199842,0.0488978983011288,0.0998472416963226,0,0,0.0301104314208393,0.0611741701546774,0.0341556918045333,0.0140348258758743,0.0300009061265726,0.0103991948425313,0.0242850936890733,0,0,0,0.132030631106417
"Itgb1.9",0.86031341641599,5.63571255614784,3.46412819977742,0,3.28924299178809,13.1043899905505,0.246699829447264,0.19887559935764,0.393101978036284,0.657851457140978,1.27032520325203,0.256887569156438,0.195524456970012,0.433993641616916,2.4906974389561,3.94937078396786,2.01953274841736,3.1844365969254,1.93518692590126,2.92327290934836,0,6.63112822012187
"Mag",0.0779495138563079,0.0460381193284292,0.0145761545772041,0,0.372495375645857,0.0622837862590971,0.0304536986245138,0.0375700525547418,0.71140224400457,0,0,0.0319139993731751,0.0401919208326254,0.0323435242191788,42.2353678339591,54.7171979158914,33.708225817072,0.153934084753108,0.401024880288024,0.0545262216599963,3.58595262181841,0.182332026620476
"Tnfrsf10b",0.0456692053656844,0.181328506557909,0.0359820968667836,0,0.022319289077432,0.0103581578366659,0.0424866574497594,0.0428878585447468,0.09257816550906,0,0,0.0379635207315457,0.0292769331398194,0.026545371214855,0.0214485633578292,0.0526367251656967,0.018722124290554,0.0421208759624881,0.0623939303184586,0,0,0
"Ddr1.3",1.25052762091905,0.0352788491437682,0.0516811890807984,3.70180138910097,0.0187592718469926,0.529489040494377,0.340894068176447,0.384562716333022,0.444667001670116,1.31570291428196,0,0.21904312125249,0.22556876174608,0.366080244995877,7.99623402669113,11.5999746755696,4.92169326969102,2.25570177787699,0,0.0168757572996088,0,0.045583006655119
"Ddr2.1",0.125527225946393,0.156819430313451,0,0,0.0433637117362839,1.00622760088541,0.0181207945164784,0.0121772394920259,0.0372196805021891,0,0,0.0293348615310867,0.0441081830512734,0.022854831611733,0.00496847468232455,0.0135588578293752,0.0139664547568059,0.0776762329819715,0,0,0,0
"Mag.1",0.0779495138563079,0.0460381193284292,0.0145761545772041,0,0.372495375645857,0.0622837862590971,0.0304536986245138,0.0375700525547418,0.71140224400457,0,0,0.0319139993731751,0.0401919208326254,0.0323435242191788,42.2353678339591,54.7171979158914,33.708225817072,0.153934084753108,0.401024880288024,0.0545262216599963,3.58595262181841,0.182332026620476
"Cd93.3",0.0375263737120894,6.69221934155899,4.48028169785195,0,0.00627687286194018,0.39222064671618,0.0196029374567662,0.0158935650830321,0.0491809249129419,0,0,0.0127382559423733,0.0523150000895754,0.0226272677781066,0.0167289223648879,0.0221408304439741,0.00795849622545509,0.00203841017052524,1.38361113519783,1.5648742888734,0,0.0453226976069616
"Itga1",0.0118485221242381,0.728551618581448,0.0759028716829963,0,0.00127101786924022,2.49715905755756,0.00381560950252943,0.0107020213181929,0.0189483461204905,0,0,0.0112468364699107,0.0179240338632917,0,0.00094810598763063,0,0,0.0134700997014449,0.0297916964583631,0,0,0.118849536486808
"Itgav.5",2.15604303219899,0.0995162458205167,0.158057692659299,1.16198001394376,0.759416093217537,1.02448108586287,0.571214385965154,0.539825453298756,0.368427219617983,0,0,0.367248197160657,0.187553412825833,0.635946217285495,0.938781854447299,0.332123828724395,1.08306836800057,3.39977443690319,0.217683767596054,0.413188587199111,0,0.140759385992742
"Itgb1.10",0.86031341641599,5.63571255614784,3.46412819977742,0,3.28924299178809,13.1043899905505,0.246699829447264,0.19887559935764,0.393101978036284,0.657851457140978,1.27032520325203,0.256887569156438,0.195524456970012,0.433993641616916,2.4906974389561,3.94937078396786,2.01953274841736,3.1844365969254,1.93518692590126,2.92327290934836,0,6.63112822012187
"Itgb8",2.08326654895509,0.0301538377215449,0.0246453533650766,4.96632798195777,0.0334146866339593,0.0399410918841649,0.365352258550781,0.371300618318273,0.197547713627095,0,0,0.469427431894318,0.146070821850095,0.315629211954587,1.26640645873564,1.77158805137936,1.62230651625909,4.7263864641295,0.0362255839564134,0,0,0.290052142172082
"Cd93.4",0.0375263737120894,6.69221934155899,4.48028169785195,0,0.00627687286194018,0.39222064671618,0.0196029374567662,0.0158935650830321,0.0491809249129419,0,0,0.0127382559423733,0.0523150000895754,0.0226272677781066,0.0167289223648879,0.0221408304439741,0.00795849622545509,0.00203841017052524,1.38361113519783,1.5648742888734,0,0.0453226976069616
"Cd47",5.82966465932612,3.2443847941799,2.76295422927467,3.61719027236986,2.54351343864777,1.62946727986587,5.38518169897841,5.43665511478066,4.52097962419798,1.7107046894004,3.22612624834616,7.66094781860681,5.55015690427633,4.44346222368013,3.99392719994654,4.91692244469934,3.24511871126931,3.70038597350457,5.47077849901504,2.76439993452528,0,4.4377862407388
"Cd93.5",0.0375263737120894,6.69221934155899,4.48028169785195,0,0.00627687286194018,0.39222064671618,0.0196029374567662,0.0158935650830321,0.0491809249129419,0,0,0.0127382559423733,0.0523150000895754,0.0226272677781066,0.0167289223648879,0.0221408304439741,0.00795849622545509,0.00203841017052524,1.38361113519783,1.5648742888734,0,0.0453226976069616
"Itgav.6",2.15604303219899,0.0995162458205167,0.158057692659299,1.16198001394376,0.759416093217537,1.02448108586287,0.571214385965154,0.539825453298756,0.368427219617983,0,0,0.367248197160657,0.187553412825833,0.635946217285495,0.938781854447299,0.332123828724395,1.08306836800057,3.39977443690319,0.217683767596054,0.413188587199111,0,0.140759385992742
"Cd93.6",0.0375263737120894,6.69221934155899,4.48028169785195,0,0.00627687286194018,0.39222064671618,0.0196029374567662,0.0158935650830321,0.0491809249129419,0,0,0.0127382559423733,0.0523150000895754,0.0226272677781066,0.0167289223648879,0.0221408304439741,0.00795849622545509,0.00203841017052524,1.38361113519783,1.5648742888734,0,0.0453226976069616
"Cd93.7",0.0375263737120894,6.69221934155899,4.48028169785195,0,0.00627687286194018,0.39222064671618,0.0196029374567662,0.0158935650830321,0.0491809249129419,0,0,0.0127382559423733,0.0523150000895754,0.0226272677781066,0.0167289223648879,0.0221408304439741,0.00795849622545509,0.00203841017052524,1.38361113519783,1.5648742888734,0,0.0453226976069616
"Cd93.8",0.0375263737120894,6.69221934155899,4.48028169785195,0,0.00627687286194018,0.39222064671618,0.0196029374567662,0.0158935650830321,0.0491809249129419,0,0,0.0127382559423733,0.0523150000895754,0.0226272677781066,0.0167289223648879,0.0221408304439741,0.00795849622545509,0.00203841017052524,1.38361113519783,1.5648742888734,0,0.0453226976069616
"Sdc3.1",0.53687855385189,1.39699652269726,1.21730337422762,1.02155480641536,0.517252679770366,5.68667498038099,0.869861090942134,1.26209537294773,0.82671201250944,0.845809016324114,1.95664288524096,0.457534460630265,1.13285874891771,0.645271200690912,0.0256852040837424,0.320973473646874,0.0411844749531296,15.6340468303818,1.50102857759026,1.44824564388311,0,0
"Ddr1.4",1.25052762091905,0.0352788491437682,0.0516811890807984,3.70180138910097,0.0187592718469926,0.529489040494377,0.340894068176447,0.384562716333022,0.444667001670116,1.31570291428196,0,0.21904312125249,0.22556876174608,0.366080244995877,7.99623402669113,11.5999746755696,4.92169326969102,2.25570177787699,0,0.0168757572996088,0,0.045583006655119
"Sdc3.2",0.53687855385189,1.39699652269726,1.21730337422762,1.02155480641536,0.517252679770366,5.68667498038099,0.869861090942134,1.26209537294773,0.82671201250944,0.845809016324114,1.95664288524096,0.457534460630265,1.13285874891771,0.645271200690912,0.0256852040837424,0.320973473646874,0.0411844749531296,15.6340468303818,1.50102857759026,1.44824564388311,0,0
"Itga1.1",0.0118485221242381,0.728551618581448,0.0759028716829963,0,0.00127101786924022,2.49715905755756,0.00381560950252943,0.0107020213181929,0.0189483461204905,0,0,0.0112468364699107,0.0179240338632917,0,0.00094810598763063,0,0,0.0134700997014449,0.0297916964583631,0,0,0.118849536486808
"Itga2.4",0.0027024206266509,0.00570698317260673,0,0,0,0,0.0139104510165456,0.00875270408611666,0.0202026839566228,0,0,0.0031382798619047,0.00308264066397614,0,0,0.0125967268822371,0,0.0101892648186825,0,0,0,0
"Mag.2",0.0779495138563079,0.0460381193284292,0.0145761545772041,0,0.372495375645857,0.0622837862590971,0.0304536986245138,0.0375700525547418,0.71140224400457,0,0,0.0319139993731751,0.0401919208326254,0.0323435242191788,42.2353678339591,54.7171979158914,33.708225817072,0.153934084753108,0.401024880288024,0.0545262216599963,3.58595262181841,0.182332026620476
"Mag.3",0.0779495138563079,0.0460381193284292,0.0145761545772041,0,0.372495375645857,0.0622837862590971,0.0304536986245138,0.0375700525547418,0.71140224400457,0,0,0.0319139993731751,0.0401919208326254,0.0323435242191788,42.2353678339591,54.7171979158914,33.708225817072,0.153934084753108,0.401024880288024,0.0545262216599963,3.58595262181841,0.182332026620476
"Mag.4",0.0779495138563079,0.0460381193284292,0.0145761545772041,0,0.372495375645857,0.0622837862590971,0.0304536986245138,0.0375700525547418,0.71140224400457,0,0,0.0319139993731751,0.0401919208326254,0.0323435242191788,42.2353678339591,54.7171979158914,33.708225817072,0.153934084753108,0.401024880288024,0.0545262216599963,3.58595262181841,0.182332026620476
"Ghsr",0.00323381406266422,0.00387608918105988,0,0,0.00232344382702797,0.00416620144083911,0.00588871756490963,0.00585513038979729,0.0240198904167019,1.05285323225942,0,0.00165949026670557,0.00430231137376244,0.00667245390835651,0.00325727533013688,0,0,0.0391480393884089,0,0,0,0
"Sstr1",0.000717279022113425,0.00474908223985715,0,0,0.0131473382018834,0.00680952134512561,0.0474532473912826,0.0927643434095025,0.0715760808122362,0,0,0.110040846305717,0.167905894154813,0.0196431794342848,0.00633324777153695,0,0.00412286126571841,0.811283526123139,0,0,0,0
"Sstr2",0.00557164081490574,0.00282570806254802,0,0,0.00660644502690071,0,0.23916578244347,0.0859903865479386,0.319332498868461,0,0,0.457712394638933,1.463488144763,0.111787990094766,0.0101564910943478,0.00211330126609992,0,0.00724841477168943,0.00983353787092105,0.0309703212985278,0,0
"Sstr3",0.00802646010616585,0.00187788137423359,0,0,0.00901243413070001,0.0150610620681697,0.285244926269063,0.287691002641229,0.216385770513925,0,0.291528190776048,0.1544776324998,0.0814766425675432,0.196870634248813,0.00888794147093759,0.00154221243637024,0,0.0141045647867434,0,0,0,0.0176323306414642
"Sstr4",0.00639315348599281,0.00506873200600138,0,0,0,0,0.00521971574772366,0.00463652301142308,0.00440571821156752,0,0,0.00670181914376688,0.0115536946404721,0,0,0,0,0,0,0.0245039181765164,0,0
"Sstr5",0.00462555456610153,0.00307247035834222,0,0,0,0,0.00641803702927235,0.00632807062860614,0.0172602965284342,0,0,0.00551931501441948,0,0,0.00277471018152154,0.0022168112323165,0,0.00327518997739464,0,0,0,0
"Slc40a1",0.041378030238114,4.64741771927615,3.11269082614577,0,0.840190580089947,0.179841900274463,0.08389021915206,0.0208433718874932,0.0553503723369931,0,0,0.0568623611485864,0.0829046459014339,0.0879845058169122,0.0119517885110839,0.0168981003571517,0.0101711854590071,0.0119793014699029,0.318293965506249,6.48070481006629,0,0
"Crhr1",0.00657242021776061,0.00121863834226189,0,0,0.0084082272771457,0.0131049317107442,0.368552627447916,0.278528214899813,0.31367628100938,0,0,0.0132506989267512,0.0449200206163372,0.401431035693531,0.00341101589984039,0.00706353146809617,0.00382488454585998,0,0,0.00512941514408527,0,0
"Crhr2",0.00513606622800016,0.0143870437546164,0,0,0.00226413283033358,0.0407689233998854,0.0105041458190848,0.0140435498177383,0,0,0,0.00384237606975242,0.00663300637033932,0.0225761899827216,0.00490194642840254,0.00115007633631682,0,0,0,0,0,0
"Mc2r.1",0.00496450467930147,0,0,0,0.00121427600007771,0,0.00465709231917223,0.00363674156579835,0.00966581414185935,0,0,0.00355713058129349,0.0158027152520064,0.00740785187852012,0.000856592826651824,0.00370728741487141,0,0.00280393223456576,0.0429464715179001,0,0,0
"Olr1.1",0.00953909274849162,0.0113250334217858,0,0,0.00382020570414756,0,0.00880850701702368,0.00988735369738736,0.000830041182493269,0,0,0.00765325877106345,0,0.00577168928687893,0.017670844771798,0.00592503295747996,0.0052870106607283,0.0417933359238625,0,0,0,0
"Csf1r",0.0224869681031475,0.0282691794002512,0,0,51.1212339446164,0.0305975040235119,0.019120164429405,0.0294417461217444,0.127789754925728,0,0,0.0187923315870879,0.0362784283641949,0.066452826524313,0.0255254290169474,0.0206241862049027,0.0166433156495043,0.0245333986903074,5.12396697380128,34.1705629918837,3.58595262181841,0
"Csf1r.1",0.0224869681031475,0.0282691794002512,0,0,51.1212339446164,0.0305975040235119,0.019120164429405,0.0294417461217444,0.127789754925728,0,0,0.0187923315870879,0.0362784283641949,0.066452826524313,0.0255254290169474,0.0206241862049027,0.0166433156495043,0.0245333986903074,5.12396697380128,34.1705629918837,3.58595262181841,0
"Csf2ra",0.15858704080809,0.104051665903483,0.0936371772220728,0,0.586909881114895,0.0162293982737045,0.307473732263361,0.478036074695778,0.45998251697891,0,0.291528190776048,0.31601560746617,0.331239900552034,0.489140876885396,0.082574956768479,0.194416994570643,0.17524805764577,0.593270650343158,0.875643394475075,0.600119925680807,0,0.0442282176028306
"Csf3r",0.49860513491164,0.704038424429381,0.189963552156002,0,3.62626198641858,0.362014726258975,0.750735173543649,0.838726765645805,2.32040981224048,2.53742704897234,0.684332024541466,0.777669340104593,0.743982709214059,0.825696404256139,0.30915939215933,0.731124949755041,0.478157866030055,0.784837454435866,0.89396583378434,0.56480910706755,0,0.487782711154183
"Il3ra",0.00281655322262157,0.0306249135460767,0,0,0.00501435622084051,0,0.00285082710588232,0.00558047591670167,0.00545667157221441,0,0,0.00197190424531171,0.00323285198322538,0,0.00170851211488856,0,0,0,0.0411888757084487,0.0951577011636332,0,0
